//1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0
102,90,2,2,2,2,75,102,2,2,2,2,2,102,2,2,2,2,2,2,102,2,2,2,2,2,2,2,2,76,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,2,102,2,2,2,2,2,102,2,2,2,2,77,2,2,2,2,2,2,2,303,2,2,2,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,77,200,102,102,2,2,102,2,2,102,2,75,2,2,2,102,2,2,2,2,2,2,102,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,2,2,102,2,2,102,2,2,2,2,2,102,102,102,102,102,102,102,102,102,102,102,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,110,2,2,2,102,2,2,102,102,102,102,102,102,102,2,2,2,2,2,2,2,2,2,75,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,110,2,2,2,102,2,2,303,2,2,2,102,102,2,2,2,2,2,2,2,2,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,76,102,102,2,2,102,2,2,77,2,2,2,102,2,76,2,2,102,102,102,102,102,102,102,102,110,110,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,2,2,102,2,2,102,2,2,2,102,80,2,2,2,2,2,2,2,2,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,2,2,102,2,2,102,2,2,102,102,2,2,2,2,2,2,2,2,2,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,75,2,2,102,2,2,102,2,2,110,102,102,2,2,2,102,102,102,77,2,102,102,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,2,102,75,2,102,2,2,110,2,2,2,2,102,102,102,102,2,2,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,102,2,2,102,2,2,110,2,2,2,2,102,102,102,102,2,2,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,102,2,2,102,2,2,102,2,2,102,102,102,102,102,102,102,102,102,2,2,102,102,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,2,2,2,2,102,2,2,102,2,2,102,102,102,102,102,102,102,2,2,2,2,2,2,110,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,2,2,2,2,102,2,2,102,2,2,102,102,102,102,75,2,2,2,2,2,2,2,2,110,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,102,102,102,102,2,2,102,2,2,102,102,102,102,2,2,2,2,2,2,2,2,102,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,2,2,2,102,2,2,2,102,2,2,102,102,102,102,2,2,102,102,2,2,2,2,102,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,75,2,2,102,2,2,2,102,77,2,102,102,102,102,2,2,102,102,102,102,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,2,2,2,102,2,2,102,102,2,2,102,102,102,102,2,2,2,2,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,102,2,2,102,2,2,102,102,2,2,102,102,102,102,2,2,2,2,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,102,2,2,77,2,2,2,102,2,2,102,102,102,102,2,2,102,102,102,102,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,102,2,2,2,2,2,2,2,2,2,102,102,102,102,2,2,2,2,2,2,2,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,102,2,2,102,2,76,2,2,2,2,102,102,102,102,2,77,2,2,2,2,2,2,2,75,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,102,102,102,102,102,102,2,2,102,2,2,2,102,102,102,102,102,102,102,2,2,102,102,2,2,102,2,2,2,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,75,2,2,102,2,2,2,2,2,2,2,2,2,2,2,2,2,102,2,2,102,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,2,2,2,102,2,2,2,2,2,2,2,2,2,2,2,2,2,102,2,2,102,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,102,102,102,102,102,102,2,2,102,2,2,102,102,102,2,2,102,2,2,102,2,2,102,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,2,2,2,2,2,2,2,2,2,102,2,2,2,2,2,2,2,2,2,2,2,2,2,102,77,80,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,2,2,2,2,2,2,2,2,2,102,80,2,2,2,2,2,2,2,2,2,2,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,2,2,102,102,2,2,2,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,2,2,2,2,2,2,2,2,76,102,102,102,102,102,102,102,102,2,2,2,2,303,2,2,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,2,2,2,2,2,2,2,2,2,102,102,102,102,102,102,102,102,2,2,2,2,2,2,102,2,76,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,102,2,2,102,102,110,110,102,102,102,102,102,102,102,102,102,102,102,102,102,102,2,2,2,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,102,2,2,102,102,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,102,2,2,2,2,77,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,2,2,102,2,2,102,102,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,102,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,76,2,2,102,2,2,102,102,102,102,102,102,102,102,102,102,102,102,102,102,2,2,102,102,110,110,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,102,2,2,102,102,2,2,2,2,80,102,2,2,77,2,2,102,2,2,102,2,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,2,2,102,102,2,2,2,2,2,102,2,2,2,2,2,102,76,2,102,2,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,2,2,102,102,2,2,102,2,2,75,2,2,102,2,2,2,2,2,2,2,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,2,2,102,102,2,2,102,2,2,76,2,2,102,2,2,2,2,2,2,2,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,102,102,102,102,2,2,102,102,2,2,102,102,102,102,102,102,102,102,102,102,102,102,102,2,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,2,2,2,2,2,2,2,2,2,2,303,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,80,2,2,2,2,2,2,2,2,2,2,2,76,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0
